age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,output
52,admin.,married,high.school,no,no,no,cellular,aug,wed,114,6,0,nonexistent,no
32,admin.,married,high.school,no,yes,no,cellular,jul,wed,154,1,0,nonexistent,no
31,services,single,high.school,no,yes,no,telephone,may,fri,31,9,0,nonexistent,no
45,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,wed,134,1,0,nonexistent,no
48,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,132,1,0,nonexistent,no
32,admin.,single,high.school,no,no,no,telephone,may,mon,611,2,0,nonexistent,no
33,admin.,married,high.school,no,no,no,cellular,nov,thu,133,4,0,nonexistent,no
41,entrepreneur,single,high.school,no,yes,no,telephone,jul,thu,153,2,0,nonexistent,no
53,technician,married,high.school,no,yes,no,telephone,may,wed,274,2,0,nonexistent,no
51,services,married,unknown,no,no,no,cellular,aug,fri,547,3,0,nonexistent,no
26,admin.,single,university.degree,no,no,no,cellular,oct,fri,306,1,0,nonexistent,yes
27,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,350,1,0,nonexistent,no
31,technician,married,professional.course,no,yes,no,cellular,nov,thu,144,2,0,nonexistent,no
44,blue-collar,married,basic.4y,no,no,no,cellular,jul,tue,345,5,0,nonexistent,no
35,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,thu,34,1,0,nonexistent,no
44,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,272,2,0,nonexistent,no
41,blue-collar,married,professional.course,unknown,no,no,cellular,nov,tue,124,1,0,nonexistent,no
34,technician,married,professional.course,no,yes,yes,cellular,nov,fri,379,2,0,nonexistent,no
34,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,178,1,0,nonexistent,no
43,management,married,university.degree,no,yes,no,cellular,may,fri,663,1,0,nonexistent,yes
39,blue-collar,divorced,basic.9y,no,no,no,telephone,may,wed,143,1,0,nonexistent,no
46,technician,divorced,university.degree,no,no,no,telephone,jun,fri,1288,3,0,nonexistent,no
35,technician,divorced,professional.course,no,no,no,cellular,may,fri,354,1,0,nonexistent,yes
47,services,married,high.school,unknown,yes,yes,telephone,jun,wed,55,1,0,nonexistent,no
27,management,single,university.degree,no,no,no,cellular,may,mon,52,4,0,nonexistent,no
37,admin.,married,high.school,unknown,no,no,cellular,may,mon,547,1,0,nonexistent,no
52,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,397,1,0,nonexistent,no
43,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,141,2,0,nonexistent,no
31,admin.,single,university.degree,no,yes,no,cellular,aug,fri,76,4,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,67,1,0,nonexistent,no
43,admin.,married,high.school,no,yes,no,cellular,may,fri,126,2,1,failure,no
47,entrepreneur,single,university.degree,unknown,yes,no,telephone,jun,fri,39,3,0,nonexistent,no
45,unemployed,divorced,basic.4y,no,yes,no,cellular,aug,wed,156,1,0,nonexistent,no
39,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,181,1,0,nonexistent,no
36,admin.,married,high.school,no,yes,no,cellular,jul,tue,649,2,0,nonexistent,no
21,services,single,basic.9y,no,no,no,cellular,apr,mon,293,2,0,nonexistent,no
28,admin.,married,high.school,unknown,no,no,cellular,jul,tue,60,3,0,nonexistent,no
48,services,divorced,high.school,no,yes,no,cellular,apr,mon,365,1,0,nonexistent,no
43,management,married,university.degree,no,no,no,cellular,aug,mon,75,1,0,nonexistent,no
37,admin.,single,university.degree,no,no,yes,cellular,aug,mon,220,2,0,nonexistent,no
59,retired,divorced,professional.course,no,yes,no,cellular,may,wed,281,3,0,nonexistent,no
31,entrepreneur,married,basic.6y,no,yes,no,telephone,may,fri,108,3,0,nonexistent,no
57,technician,single,university.degree,unknown,yes,no,cellular,aug,wed,107,8,0,nonexistent,no
44,services,married,high.school,no,no,no,cellular,aug,thu,464,3,0,nonexistent,no
57,management,divorced,university.degree,unknown,yes,yes,telephone,jun,tue,236,2,0,nonexistent,no
26,unknown,single,high.school,unknown,no,no,telephone,jun,thu,237,5,0,nonexistent,no
43,retired,married,high.school,no,yes,no,cellular,nov,fri,83,1,0,nonexistent,no
34,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,232,2,0,nonexistent,no
48,admin.,married,high.school,no,no,no,cellular,nov,wed,1061,4,0,nonexistent,yes
32,admin.,divorced,high.school,no,yes,no,telephone,may,fri,324,2,0,nonexistent,no
38,technician,single,professional.course,no,yes,no,cellular,may,mon,202,3,1,failure,no
37,admin.,single,university.degree,unknown,no,yes,cellular,jul,tue,133,4,0,nonexistent,no
29,admin.,single,university.degree,unknown,yes,no,cellular,may,fri,104,2,0,nonexistent,no
42,admin.,married,university.degree,no,no,no,cellular,aug,wed,68,2,0,nonexistent,no
52,management,divorced,university.degree,no,no,no,telephone,jun,thu,20,1,0,nonexistent,no
48,unemployed,divorced,basic.4y,no,no,yes,telephone,jun,mon,119,2,0,nonexistent,no
30,services,single,unknown,no,yes,no,telephone,may,tue,205,3,0,nonexistent,no
41,technician,married,professional.course,no,no,no,cellular,aug,mon,203,2,0,nonexistent,no
24,admin.,single,university.degree,no,yes,no,cellular,apr,mon,393,3,0,nonexistent,no
57,management,divorced,university.degree,unknown,yes,no,cellular,apr,mon,108,1,0,nonexistent,no
28,student,single,university.degree,no,yes,no,cellular,apr,tue,93,3,2,failure,no
51,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,mon,293,7,0,nonexistent,no
41,technician,married,university.degree,unknown,no,yes,cellular,apr,thu,272,1,1,failure,no
25,management,single,university.degree,no,yes,no,cellular,may,mon,362,5,0,nonexistent,no
47,admin.,single,university.degree,no,no,no,cellular,jul,tue,108,1,0,nonexistent,no
34,admin.,single,high.school,no,yes,no,cellular,jul,fri,108,1,0,nonexistent,no
40,admin.,married,basic.9y,unknown,yes,yes,telephone,may,mon,184,4,0,nonexistent,no
29,blue-collar,single,unknown,no,no,no,telephone,may,fri,92,3,0,nonexistent,no
33,unemployed,married,basic.9y,no,yes,no,telephone,nov,wed,41,1,0,nonexistent,no
47,admin.,married,university.degree,no,yes,no,telephone,may,fri,138,6,0,nonexistent,no
42,admin.,married,university.degree,no,yes,no,cellular,nov,fri,184,2,0,nonexistent,no
55,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,63,1,0,nonexistent,no
40,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,82,4,0,nonexistent,no
34,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,55,1,0,nonexistent,no
54,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,90,2,0,nonexistent,no
47,admin.,single,university.degree,no,no,no,cellular,aug,thu,429,1,0,nonexistent,no
39,services,married,high.school,no,yes,no,cellular,jul,thu,216,2,0,nonexistent,no
35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,240,2,0,nonexistent,no
34,management,married,high.school,no,no,no,cellular,jul,tue,419,7,0,nonexistent,no
31,technician,single,university.degree,no,yes,yes,cellular,nov,fri,244,1,0,nonexistent,no
29,blue-collar,single,basic.9y,no,unknown,unknown,telephone,jun,fri,158,1,0,nonexistent,no
43,services,married,high.school,unknown,yes,no,telephone,may,fri,99,6,0,nonexistent,no
33,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,112,4,0,nonexistent,no
44,admin.,single,university.degree,no,yes,no,telephone,nov,mon,124,1,0,nonexistent,no
32,management,single,university.degree,no,no,no,cellular,mar,mon,93,2,1,failure,no
37,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,tue,322,2,0,nonexistent,no
28,unemployed,single,basic.9y,no,no,yes,cellular,aug,tue,261,1,1,failure,yes
31,technician,divorced,university.degree,no,yes,no,cellular,aug,thu,142,2,0,nonexistent,no
33,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,116,2,1,failure,no
29,technician,single,university.degree,no,yes,no,telephone,may,mon,420,1,0,nonexistent,no
34,technician,divorced,professional.course,no,no,no,cellular,jul,tue,116,5,0,nonexistent,no
34,technician,divorced,unknown,no,yes,no,telephone,jul,thu,190,4,0,nonexistent,no
34,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,mon,178,1,0,nonexistent,no
34,technician,single,professional.course,no,yes,no,cellular,aug,tue,251,1,0,nonexistent,no
36,admin.,married,university.degree,no,yes,no,cellular,may,fri,70,1,0,nonexistent,no
28,admin.,married,university.degree,no,no,no,cellular,jul,wed,118,1,0,nonexistent,no
38,admin.,married,university.degree,no,no,no,cellular,nov,thu,126,1,4,failure,yes
34,admin.,married,university.degree,no,yes,no,telephone,may,fri,37,1,0,nonexistent,no
53,management,married,university.degree,no,yes,yes,cellular,nov,tue,60,1,0,nonexistent,no
36,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,115,2,0,nonexistent,no
24,student,single,high.school,no,no,no,cellular,aug,fri,65,1,2,failure,no
29,blue-collar,single,high.school,unknown,no,no,telephone,may,fri,44,3,0,nonexistent,no
47,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,329,3,0,nonexistent,no
33,unemployed,single,university.degree,no,yes,no,cellular,aug,thu,89,2,0,nonexistent,no
56,services,divorced,high.school,unknown,yes,no,cellular,may,mon,125,2,1,failure,no
38,technician,married,professional.course,no,no,no,cellular,aug,fri,93,1,0,nonexistent,no
30,technician,single,professional.course,unknown,yes,yes,cellular,aug,mon,74,2,0,nonexistent,no
38,admin.,married,university.degree,no,no,no,cellular,aug,tue,122,2,0,nonexistent,no
37,services,married,high.school,no,no,no,telephone,may,thu,1187,2,0,nonexistent,no
30,technician,single,professional.course,no,unknown,unknown,telephone,sep,tue,808,1,2,failure,yes
38,unemployed,married,high.school,no,no,no,cellular,jul,mon,273,5,0,nonexistent,no
40,admin.,single,unknown,unknown,no,yes,telephone,may,mon,61,4,0,nonexistent,no
26,technician,single,professional.course,no,no,no,telephone,jun,tue,8,1,0,nonexistent,no
45,blue-collar,divorced,professional.course,unknown,yes,no,cellular,jul,wed,74,1,0,nonexistent,no
27,unemployed,married,high.school,no,yes,yes,telephone,may,mon,470,1,0,nonexistent,no
59,retired,single,high.school,no,no,no,telephone,jun,tue,193,1,0,nonexistent,no
49,unemployed,married,high.school,unknown,yes,no,cellular,aug,fri,109,1,0,nonexistent,no
29,services,divorced,high.school,no,no,no,telephone,may,wed,282,1,0,nonexistent,no
47,admin.,married,university.degree,no,yes,no,cellular,apr,thu,53,1,1,failure,no
43,housemaid,married,basic.4y,unknown,no,no,telephone,may,fri,246,1,0,nonexistent,no
28,services,married,high.school,no,no,no,cellular,jul,wed,240,2,0,nonexistent,no
35,admin.,single,university.degree,no,no,yes,cellular,aug,tue,371,1,0,nonexistent,no
47,blue-collar,single,basic.9y,unknown,yes,no,cellular,apr,mon,68,2,0,nonexistent,no
58,management,single,professional.course,no,no,no,telephone,may,wed,233,1,0,nonexistent,no
36,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,21,10,0,nonexistent,no
26,admin.,married,basic.9y,no,no,no,cellular,jul,tue,878,2,0,nonexistent,yes
50,admin.,divorced,basic.9y,no,yes,yes,cellular,apr,mon,137,2,0,nonexistent,no
27,admin.,single,university.degree,no,no,no,cellular,jul,fri,149,1,0,nonexistent,no
34,services,divorced,high.school,no,yes,no,telephone,sep,mon,11,1,1,failure,no
55,self-employed,married,unknown,unknown,no,no,cellular,jul,mon,136,3,0,nonexistent,no
36,management,single,high.school,no,yes,no,cellular,apr,mon,508,1,0,nonexistent,no
33,technician,married,professional.course,no,yes,no,telephone,may,wed,120,1,0,nonexistent,no
44,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,480,2,0,nonexistent,no
28,services,single,high.school,no,unknown,unknown,cellular,may,tue,48,3,1,failure,no
30,blue-collar,married,unknown,no,no,no,telephone,may,wed,85,2,0,nonexistent,no
58,unknown,married,basic.4y,no,yes,no,cellular,aug,tue,645,10,0,nonexistent,yes
52,retired,divorced,professional.course,no,no,no,cellular,jul,tue,867,2,0,nonexistent,no
30,services,divorced,high.school,no,yes,no,telephone,may,thu,67,2,0,nonexistent,no
54,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,mon,352,3,1,failure,yes
36,self-employed,married,basic.4y,unknown,yes,no,cellular,aug,wed,175,4,0,nonexistent,no
54,management,divorced,university.degree,no,yes,no,telephone,may,mon,843,2,0,nonexistent,no
29,technician,single,university.degree,no,no,no,telephone,jun,mon,78,1,0,nonexistent,no
45,services,married,high.school,unknown,yes,no,cellular,apr,mon,184,2,1,failure,no
30,admin.,married,university.degree,no,no,no,cellular,apr,thu,313,3,0,nonexistent,yes
36,admin.,single,high.school,no,unknown,unknown,cellular,dec,mon,480,1,1,failure,yes
30,technician,single,university.degree,unknown,yes,no,cellular,aug,thu,78,1,0,nonexistent,no
30,management,married,university.degree,no,yes,no,telephone,may,thu,117,2,0,nonexistent,no
31,blue-collar,single,basic.4y,unknown,yes,no,cellular,jul,mon,153,3,0,nonexistent,no
44,blue-collar,married,basic.4y,no,unknown,unknown,telephone,jun,thu,471,3,0,nonexistent,no
58,services,married,high.school,no,no,no,cellular,mar,mon,198,2,2,failure,no
44,admin.,single,university.degree,no,no,no,cellular,aug,mon,208,1,0,nonexistent,no
56,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,110,1,0,nonexistent,no
52,self-employed,single,professional.course,no,no,yes,cellular,nov,thu,139,1,0,nonexistent,no
30,unemployed,divorced,high.school,no,no,no,cellular,jul,fri,167,3,0,nonexistent,no
41,housemaid,married,high.school,no,yes,no,cellular,jul,fri,440,4,0,nonexistent,no
33,blue-collar,single,high.school,no,yes,no,cellular,mar,wed,203,4,1,failure,yes
35,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,thu,57,1,0,nonexistent,no
56,technician,married,professional.course,no,yes,no,cellular,aug,thu,124,3,0,nonexistent,no
36,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,146,2,2,failure,yes
45,blue-collar,married,unknown,unknown,no,no,cellular,aug,tue,371,3,0,nonexistent,no
50,blue-collar,married,basic.6y,unknown,yes,no,telephone,nov,mon,105,3,0,nonexistent,no
29,admin.,married,high.school,no,yes,no,telephone,jun,tue,186,1,0,nonexistent,no
34,admin.,married,university.degree,no,yes,no,telephone,jun,fri,186,2,0,nonexistent,no
31,services,single,high.school,no,yes,no,telephone,may,wed,17,2,0,nonexistent,no
40,technician,married,professional.course,no,yes,no,cellular,nov,tue,130,1,0,nonexistent,no
44,management,married,university.degree,no,yes,no,cellular,nov,mon,130,1,1,failure,no
32,admin.,married,university.degree,no,yes,no,cellular,jul,thu,144,1,0,nonexistent,no
33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,143,1,0,nonexistent,no
38,blue-collar,single,basic.6y,no,yes,no,cellular,nov,wed,328,1,0,nonexistent,no
64,retired,married,university.degree,no,no,no,cellular,mar,tue,700,2,1,success,yes
48,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,203,1,0,nonexistent,no
32,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,mon,23,2,0,nonexistent,no
40,management,married,university.degree,no,unknown,unknown,telephone,jun,mon,61,2,0,nonexistent,no
32,blue-collar,single,high.school,no,no,no,cellular,jun,mon,247,1,2,success,yes
43,admin.,married,university.degree,no,yes,no,cellular,nov,thu,197,2,0,nonexistent,no
29,admin.,single,university.degree,no,no,no,cellular,may,wed,132,2,0,nonexistent,no
39,services,married,professional.course,unknown,yes,no,telephone,may,thu,126,4,0,nonexistent,no
48,services,married,unknown,no,no,no,cellular,may,mon,486,2,0,nonexistent,no
31,technician,single,professional.course,no,yes,yes,cellular,may,mon,282,1,0,nonexistent,no
52,technician,married,professional.course,no,yes,no,cellular,jul,thu,402,2,0,nonexistent,no
23,management,single,university.degree,no,no,yes,cellular,jul,thu,49,1,0,nonexistent,no
55,admin.,married,university.degree,no,yes,no,telephone,mar,thu,220,7,0,nonexistent,no
56,services,married,high.school,unknown,no,yes,telephone,may,fri,90,3,0,nonexistent,no
63,retired,married,high.school,no,yes,no,cellular,oct,wed,96,1,0,nonexistent,yes
45,student,single,unknown,no,yes,no,cellular,oct,wed,316,2,2,failure,no
31,admin.,married,university.degree,no,yes,no,cellular,may,tue,179,1,0,nonexistent,no
30,admin.,divorced,high.school,no,yes,no,telephone,may,wed,62,4,1,failure,no
41,admin.,single,high.school,no,yes,no,cellular,may,thu,360,2,0,nonexistent,no
41,management,married,university.degree,no,yes,no,cellular,aug,thu,789,1,0,nonexistent,no
41,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,234,1,2,failure,no
25,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,95,2,0,nonexistent,no
33,unemployed,single,university.degree,no,yes,no,telephone,may,tue,127,2,0,nonexistent,no
37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,442,1,0,nonexistent,yes
41,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,188,4,0,nonexistent,no
35,management,married,university.degree,no,yes,yes,cellular,apr,thu,435,1,0,nonexistent,yes
28,admin.,single,university.degree,no,yes,no,telephone,may,fri,315,3,0,nonexistent,no
41,technician,single,university.degree,no,yes,no,cellular,jun,tue,118,1,1,failure,no
38,admin.,married,university.degree,no,yes,no,telephone,jun,wed,70,3,0,nonexistent,no
58,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,281,1,0,nonexistent,no
57,blue-collar,divorced,professional.course,no,no,no,telephone,may,thu,100,5,0,nonexistent,no
33,management,married,university.degree,no,yes,no,cellular,aug,tue,126,1,0,nonexistent,no
48,technician,married,professional.course,no,no,no,telephone,may,thu,145,4,0,nonexistent,no
48,services,married,basic.4y,unknown,yes,no,cellular,aug,tue,436,1,0,nonexistent,no
50,self-employed,married,basic.9y,no,yes,no,cellular,aug,thu,93,1,0,nonexistent,no
